age,female_ds002424,female_HBN,female_ABCD,female_QTAB,female_PING,female_ADHD200,female_PNC,female_ABIDE-II,female_ds000119,female_ABIDE-I,female_BRAINMINT,female_SLIM,female_QTIM,female_Beijing,female_AOMIC-PIOP2,female_ds000202,female_AOMIC-PIOP1,female_AOMIC-ID1000,female_CoRR,female_HCP,female_FCON1000,female_ds000171,female_TOP,female_SCZ-C,female_NIMH,female_NKI-RS,female_MPI-LEMON,female_ds003592,female_ds004302,female_ds000222,female_SALD,female_IXI,female_DLBS,female_Cam-CAN,female_StrokeMRI,female_PPMI,female_UKBB,female_Tao-Wu,female_ds000245,female_OASIS3,female_NEUROCON,female_MIRIAD,female_ds004392,female_AIBL,female_ADNI,male_ds002424,male_HBN,male_ABCD,male_QTAB,male_PING,male_ADHD200,male_PNC,male_ABIDE-II,male_ds000119,male_ABIDE-I,male_BRAINMINT,male_SLIM,male_QTIM,male_Beijing,male_AOMIC-PIOP2,male_ds000202,male_AOMIC-PIOP1,male_AOMIC-ID1000,male_CoRR,male_HCP,male_FCON1000,male_ds000171,male_TOP,male_SCZ-C,male_NIMH,male_NKI-RS,male_MPI-LEMON,male_ds003592,male_ds004302,male_ds000222,male_SALD,male_IXI,male_DLBS,male_Cam-CAN,male_StrokeMRI,male_PPMI,male_UKBB,male_Tao-Wu,male_ds000245,male_OASIS3,male_NEUROCON,male_MIRIAD,male_ds004392,male_AIBL,male_ADNI
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.008684210526315789,0.009473684210526316,0.01,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.01263157894736842,0.01263157894736842,0.015263157894736841,0.015789473684210527,0.01631578947368421,0.017368421052631578,0.019473684210526317,0.019736842105263157,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.028684210526315788,0.028684210526315788,0.028684210526315788,0.028684210526315788,0.028684210526315788,0.028684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.002631578947368421,0.002631578947368421,0.0028947368421052633,0.0028947368421052633,0.010263157894736842,0.014210526315789474,0.014210526315789474,0.015263157894736841,0.015263157894736841,0.015263157894736841,0.015263157894736841,0.015263157894736841,0.015263157894736841,0.017631578947368422,0.017894736842105262,0.019473684210526317,0.019736842105263157,0.02,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.020789473684210528,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.021052631578947368
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0013157894736842105,0.0015789473684210526,0.005789473684210527,0.006578947368421052,0.006578947368421052,0.007894736842105263,0.007894736842105263,0.007894736842105263,0.007894736842105263,0.007894736842105263,0.009210526315789473,0.010526315789473684,0.011052631578947368,0.012894736842105263,0.015,0.01631578947368421,0.02131578947368421,0.02131578947368421,0.02131578947368421,0.023421052631578947,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0013157894736842105,0.0013157894736842105,0.00631578947368421,0.009473684210526316,0.009473684210526316,0.01,0.01,0.01,0.01,0.01,0.010263157894736842,0.011315789473684211,0.011578947368421053,0.012894736842105263,0.013421052631578948,0.013947368421052632,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.01868421052631579,0.01868421052631579,0.01868421052631579,0.01868421052631579,0.01868421052631579,0.01868421052631579
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.004736842105263158,0.005263157894736842,0.005789473684210527,0.007105263157894737,0.007105263157894737,0.007105263157894737,0.007368421052631579,0.007368421052631579,0.008684210526315789,0.008947368421052631,0.009473684210526316,0.011052631578947368,0.012894736842105263,0.013157894736842105,0.03105263157894737,0.03105263157894737,0.03105263157894737,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.002105263157894737,0.002105263157894737,0.005526315789473684,0.007368421052631579,0.007631578947368421,0.008157894736842105,0.008157894736842105,0.008157894736842105,0.008421052631578947,0.008421052631578947,0.008947368421052631,0.009736842105263158,0.010263157894736842,0.012105263157894737,0.012105263157894737,0.013421052631578948,0.027894736842105264,0.027894736842105264,0.027894736842105264,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0013157894736842105,0.0013157894736842105,0.004210526315789474,0.00631578947368421,0.006842105263157895,0.008157894736842105,0.008157894736842105,0.008157894736842105,0.008157894736842105,0.008157894736842105,0.009736842105263158,0.010263157894736842,0.011052631578947368,0.012894736842105263,0.014473684210526316,0.015263157894736841,0.05473684210526316,0.05473684210526316,0.05473684210526316,0.05842105263157895,0.05842105263157895,0.05842105263157895,0.05842105263157895,0.05842105263157895,0.05842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.002368421052631579,0.002368421052631579,0.006842105263157895,0.009736842105263158,0.009736842105263158,0.01,0.01,0.01,0.010789473684210526,0.010789473684210526,0.011578947368421053,0.01263157894736842,0.013421052631578948,0.015263157894736841,0.015526315789473685,0.017105263157894738,0.04815789473684211,0.04815789473684211,0.04815789473684211,0.0518421052631579,0.0518421052631579,0.0518421052631579,0.0518421052631579,0.0518421052631579,0.0518421052631579
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,0.002105263157894737,0.002105263157894737,0.005789473684210527,0.005789473684210527,0.007894736842105263,0.010789473684210526,0.010789473684210526,0.010789473684210526,0.010789473684210526,0.010789473684210526,0.012894736842105263,0.014210526315789474,0.015263157894736841,0.017105263157894738,0.019473684210526317,0.02131578947368421,0.08263157894736842,0.08263157894736842,0.08263157894736842,0.08342105263157895,0.08342105263157895,0.08342105263157895,0.08342105263157895,0.08342105263157895,0.08342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.002105263157894737,0.002105263157894737,0.002368421052631579,0.002368421052631579,0.005,0.008157894736842105,0.008684210526315789,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.009736842105263158,0.010263157894736842,0.010789473684210526,0.011578947368421053,0.012368421052631579,0.014210526315789474,0.06894736842105263,0.06894736842105263,0.06894736842105263,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.004736842105263158,0.005263157894736842,0.005263157894736842,0.006842105263157895,0.006842105263157895,0.006842105263157895,0.007105263157894737,0.007105263157894737,0.008684210526315789,0.009473684210526316,0.01,0.011315789473684211,0.014210526315789474,0.015789473684210527,0.11052631578947368,0.11052631578947368,0.11052631578947368,0.11342105263157895,0.11342105263157895,0.11342105263157895,0.11342105263157895,0.11342105263157895,0.11368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0044736842105263155,0.007368421052631579,0.007368421052631579,0.008421052631578947,0.008421052631578947,0.008421052631578947,0.008421052631578947,0.008421052631578947,0.008947368421052631,0.009736842105263158,0.010526315789473684,0.010789473684210526,0.011315789473684211,0.014210526315789474,0.09473684210526316,0.09473684210526316,0.09473684210526316,0.10026315789473685,0.10026315789473685,0.10026315789473685,0.10026315789473685,0.10026315789473685,0.10026315789473685
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.0013157894736842105,0.005789473684210527,0.007631578947368421,0.008157894736842105,0.010263157894736842,0.010263157894736842,0.010263157894736842,0.010789473684210526,0.010789473684210526,0.012105263157894737,0.01263157894736842,0.01368421052631579,0.015263157894736841,0.017631578947368422,0.02131578947368421,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.16210526315789472,0.16210526315789472,0.16210526315789472,0.16210526315789472,0.16210526315789472,0.16210526315789472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.0007894736842105263,0.0028947368421052633,0.004736842105263158,0.004736842105263158,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.005789473684210527,0.005789473684210527,0.00631578947368421,0.007105263157894737,0.007894736842105263,0.008947368421052631,0.010263157894736842,0.013157894736842105,0.11447368421052631,0.11447368421052631,0.11447368421052631,0.11657894736842105,0.1168421052631579,0.1168421052631579,0.1168421052631579,0.1168421052631579,0.1168421052631579
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0010526315789473684,0.0013157894736842105,0.004736842105263158,0.00631578947368421,0.007631578947368421,0.011315789473684211,0.011315789473684211,0.011315789473684211,0.011578947368421053,0.011578947368421053,0.012368421052631579,0.01368421052631579,0.01368421052631579,0.015263157894736841,0.016842105263157894,0.01868421052631579,0.17526315789473684,0.17526315789473684,0.17526315789473684,0.18526315789473685,0.18526315789473685,0.18526315789473685,0.18526315789473685,0.18526315789473685,0.18552631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0007894736842105263,0.0007894736842105263,0.0013157894736842105,0.0015789473684210526,0.005789473684210527,0.006842105263157895,0.006842105263157895,0.006842105263157895,0.006842105263157895,0.006842105263157895,0.007368421052631579,0.007368421052631579,0.007894736842105263,0.008421052631578947,0.008947368421052631,0.010789473684210526,0.011578947368421053,0.017368421052631578,0.1518421052631579,0.1518421052631579,0.15210526315789474,0.15342105263157896,0.15342105263157896,0.15342105263157896,0.15342105263157896,0.15342105263157896,0.15342105263157896
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,0.0044736842105263155,0.005263157894736842,0.005263157894736842,0.007368421052631579,0.007368421052631579,0.007368421052631579,0.007368421052631579,0.007368421052631579,0.008421052631578947,0.01,0.011052631578947368,0.012368421052631579,0.014736842105263158,0.018947368421052633,0.19473684210526315,0.19473684210526315,0.19473684210526315,0.20078947368421052,0.20078947368421052,0.20078947368421052,0.20078947368421052,0.20078947368421052,0.20078947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0007894736842105263,0.0007894736842105263,0.0018421052631578947,0.0018421052631578947,0.004736842105263158,0.00631578947368421,0.00631578947368421,0.006842105263157895,0.006842105263157895,0.006842105263157895,0.007631578947368421,0.007631578947368421,0.009210526315789473,0.01,0.010789473684210526,0.011315789473684211,0.012105263157894737,0.015789473684210527,0.1676315789473684,0.1676315789473684,0.1676315789473684,0.17342105263157895,0.1736842105263158,0.1736842105263158,0.1736842105263158,0.1736842105263158,0.1736842105263158
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0007894736842105263,0.0007894736842105263,0.0013157894736842105,0.0013157894736842105,0.0044736842105263155,0.005263157894736842,0.006578947368421052,0.008684210526315789,0.008684210526315789,0.008684210526315789,0.008684210526315789,0.008684210526315789,0.010526315789473684,0.012894736842105263,0.013947368421052632,0.015,0.017105263157894738,0.02157894736842105,0.21078947368421053,0.21078947368421053,0.21078947368421053,0.21921052631578947,0.21921052631578947,0.21921052631578947,0.21921052631578947,0.21921052631578947,0.21947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0013157894736842105,0.004210526315789474,0.004736842105263158,0.004736842105263158,0.005,0.005,0.005,0.005,0.005,0.0060526315789473685,0.006578947368421052,0.007105263157894737,0.008684210526315789,0.01,0.013157894736842105,0.1568421052631579,0.1568421052631579,0.15736842105263157,0.15789473684210525,0.15842105263157893,0.15842105263157893,0.15842105263157893,0.15842105263157893,0.15894736842105264
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0010526315789473684,0.0010526315789473684,0.0036842105263157894,0.004210526315789474,0.004736842105263158,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.005789473684210527,0.005789473684210527,0.006842105263157895,0.008684210526315789,0.009210526315789473,0.010263157894736842,0.011315789473684211,0.016052631578947367,0.22578947368421054,0.22578947368421054,0.22578947368421054,0.23289473684210527,0.2331578947368421,0.2331578947368421,0.23342105263157895,0.23342105263157895,0.24394736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.002368421052631579,0.0034210526315789475,0.005,0.005263157894736842,0.005789473684210527,0.005789473684210527,0.005789473684210527,0.005789473684210527,0.005789473684210527,0.00631578947368421,0.007894736842105263,0.008421052631578947,0.010263157894736842,0.010263157894736842,0.01368421052631579,0.1655263157894737,0.1655263157894737,0.1655263157894737,0.16842105263157894,0.16842105263157894,0.1694736842105263,0.16973684210526316,0.16973684210526316,0.17289473684210527
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0013157894736842105,0.002631578947368421,0.0036842105263157894,0.003947368421052632,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.008421052631578947,0.008684210526315789,0.009473684210526316,0.010526315789473684,0.011842105263157895,0.016578947368421054,0.22342105263157894,0.22342105263157894,0.22342105263157894,0.2326315789473684,0.2331578947368421,0.2331578947368421,0.2331578947368421,0.2331578947368421,0.2507894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0015789473684210526,0.0018421052631578947,0.003157894736842105,0.0034210526315789475,0.0034210526315789475,0.0036842105263157894,0.0036842105263157894,0.0036842105263157894,0.0036842105263157894,0.0036842105263157894,0.005,0.00631578947368421,0.00631578947368421,0.007894736842105263,0.008157894736842105,0.011315789473684211,0.16789473684210526,0.16789473684210526,0.16815789473684212,0.1736842105263158,0.1736842105263158,0.17394736842105263,0.17394736842105263,0.17394736842105263,0.18342105263157896
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002368421052631579,0.002368421052631579,0.0028947368421052633,0.0028947368421052633,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.007105263157894737,0.007631578947368421,0.007631578947368421,0.007894736842105263,0.007894736842105263,0.011578947368421053,0.012368421052631579,0.013421052631578948,0.014210526315789474,0.016578947368421054,0.021842105263157895,0.23710526315789474,0.2373684210526316,0.2373684210526316,0.2513157894736842,0.2513157894736842,0.2513157894736842,0.25157894736842107,0.25157894736842107,0.2736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0015789473684210526,0.0015789473684210526,0.002631578947368421,0.004210526315789474,0.004210526315789474,0.005,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.006842105263157895,0.008157894736842105,0.008157894736842105,0.009736842105263158,0.010789473684210526,0.014736842105263158,0.17394736842105263,0.17394736842105263,0.17394736842105263,0.17710526315789474,0.17710526315789474,0.17710526315789474,0.17710526315789474,0.17710526315789474,0.18578947368421053
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003157894736842105,0.003157894736842105,0.0036842105263157894,0.0036842105263157894,0.003947368421052632,0.0044736842105263155,0.0044736842105263155,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.008157894736842105,0.011315789473684211,0.011315789473684211,0.012368421052631579,0.014736842105263158,0.018421052631578946,0.23657894736842106,0.23684210526315788,0.23789473684210527,0.25105263157894736,0.2513157894736842,0.2542105263157895,0.2542105263157895,0.2544736842105263,0.27631578947368424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0013157894736842105,0.0013157894736842105,0.002368421052631579,0.002368421052631579,0.0034210526315789475,0.003947368421052632,0.003947368421052632,0.004210526315789474,0.004210526315789474,0.004210526315789474,0.004736842105263158,0.004736842105263158,0.00631578947368421,0.006842105263157895,0.006842105263157895,0.008684210526315789,0.009210526315789473,0.013157894736842105,0.1831578947368421,0.1831578947368421,0.1831578947368421,0.1886842105263158,0.1886842105263158,0.18921052631578947,0.18973684210526315,0.18973684210526315,0.19815789473684212
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0015789473684210526,0.0018421052631578947,0.003947368421052632,0.0044736842105263155,0.005,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.009473684210526316,0.012105263157894737,0.013421052631578948,0.014736842105263158,0.016052631578947367,0.02394736842105263,0.26210526315789473,0.2623684210526316,0.2623684210526316,0.27052631578947367,0.27052631578947367,0.27210526315789474,0.2723684210526316,0.2723684210526316,0.2931578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.002105263157894737,0.002368421052631579,0.003157894736842105,0.003157894736842105,0.0044736842105263155,0.0044736842105263155,0.0044736842105263155,0.0044736842105263155,0.0044736842105263155,0.0060526315789473685,0.007631578947368421,0.007631578947368421,0.008684210526315789,0.010263157894736842,0.013421052631578948,0.19105263157894736,0.19131578947368422,0.19131578947368422,0.19526315789473683,0.19526315789473683,0.1957894736842105,0.19605263157894737,0.19605263157894737,0.20526315789473684
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036842105263157894,0.0036842105263157894,0.003947368421052632,0.003947368421052632,0.004736842105263158,0.005263157894736842,0.005526315789473684,0.007631578947368421,0.007631578947368421,0.008684210526315789,0.008684210526315789,0.008947368421052631,0.011842105263157895,0.015526315789473685,0.016578947368421054,0.017631578947368422,0.02,0.025789473684210525,0.2744736842105263,0.2752631578947368,0.2755263157894737,0.2892105263157895,0.2892105263157895,0.2910526315789474,0.2910526315789474,0.29210526315789476,0.31473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0015789473684210526,0.0015789473684210526,0.0018421052631578947,0.0018421052631578947,0.002631578947368421,0.0036842105263157894,0.004210526315789474,0.004736842105263158,0.004736842105263158,0.0060526315789473685,0.006578947368421052,0.006842105263157895,0.008947368421052631,0.010263157894736842,0.010789473684210526,0.012105263157894737,0.013421052631578948,0.02,0.21421052631578946,0.21473684210526317,0.215,0.21973684210526315,0.22026315789473686,0.22105263157894736,0.22105263157894736,0.2218421052631579,0.24447368421052632
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947368421052632,0.003947368421052632,0.0044736842105263155,0.0044736842105263155,0.004736842105263158,0.005,0.005,0.0060526315789473685,0.0060526315789473685,0.006578947368421052,0.006578947368421052,0.006842105263157895,0.009210526315789473,0.010526315789473684,0.011315789473684211,0.013421052631578948,0.015,0.020526315789473684,0.27921052631578946,0.2797368421052632,0.2802631578947368,0.29447368421052633,0.29447368421052633,0.2968421052631579,0.29736842105263156,0.29947368421052634,0.32894736842105265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003157894736842105,0.003157894736842105,0.0034210526315789475,0.0034210526315789475,0.0036842105263157894,0.0044736842105263155,0.0044736842105263155,0.005526315789473684,0.005526315789473684,0.007368421052631579,0.007631578947368421,0.007894736842105263,0.009473684210526316,0.010263157894736842,0.010526315789473684,0.011052631578947368,0.011842105263157895,0.019473684210526317,0.22631578947368422,0.22631578947368422,0.22631578947368422,0.2355263157894737,0.23578947368421052,0.2363157894736842,0.23657894736842106,0.23657894736842106,0.2636842105263158
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004736842105263158,0.004736842105263158,0.005263157894736842,0.005263157894736842,0.005526315789473684,0.005789473684210527,0.00631578947368421,0.008421052631578947,0.010263157894736842,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.013947368421052632,0.016578947368421054,0.017631578947368422,0.018421052631578946,0.020526315789473684,0.02526315789473684,0.285,0.2855263157894737,0.28578947368421054,0.2992105263157895,0.2992105263157895,0.3013157894736842,0.3013157894736842,0.3026315789473684,0.3394736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.003157894736842105,0.003157894736842105,0.003157894736842105,0.003157894736842105,0.0036842105263157894,0.0036842105263157894,0.0036842105263157894,0.003947368421052632,0.007105263157894737,0.007894736842105263,0.007894736842105263,0.008421052631578947,0.009473684210526316,0.010263157894736842,0.010263157894736842,0.011578947368421053,0.011842105263157895,0.019210526315789473,0.23026315789473684,0.23078947368421052,0.2313157894736842,0.23763157894736842,0.23763157894736842,0.23921052631578948,0.2394736842105263,0.24105263157894738,0.28868421052631577
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015789473684210526,0.0015789473684210526,0.003157894736842105,0.003157894736842105,0.003157894736842105,0.003157894736842105,0.003157894736842105,0.0044736842105263155,0.0044736842105263155,0.005,0.005,0.005789473684210527,0.007105263157894737,0.008947368421052631,0.009473684210526316,0.011315789473684211,0.012894736842105263,0.018947368421052633,0.2860526315789474,0.28657894736842104,0.28657894736842104,0.29736842105263156,0.29736842105263156,0.29973684210526313,0.29973684210526313,0.3034210526315789,0.35078947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.002105263157894737,0.002631578947368421,0.0028947368421052633,0.003157894736842105,0.003157894736842105,0.003947368421052632,0.003947368421052632,0.0044736842105263155,0.005789473684210527,0.007894736842105263,0.008421052631578947,0.009473684210526316,0.01,0.017105263157894738,0.23868421052631578,0.23894736842105263,0.23894736842105263,0.24394736842105263,0.24421052631578946,0.24526315789473685,0.24552631578947368,0.24763157894736842,0.2876315789473684
