y,yhat
69.0,70.1613369
76.0,78.4429123
76.0,77.5616066
89.0,76.345995
72.0,67.412149
75.0,76.8058416
72.0,73.3989147
60.0,49.245644
73.0,68.4023404
77.0,82.942148
80.0,75.6793923
73.0,65.4893856
68.0,58.587505
74.0,74.3319655
72.0,76.868063
76.0,76.0008458495
74.0,68.0150886
74.0,75.6218815
68.0,58.648712
72.0,76.5590763
70.0,70.7160632
68.0,72.377701
73.0,66.1559176
71.0,73.0086572
68.0,67.1013402
82.0,83.9656892
72.0,74.9211516
66.0,69.4579782
68.0,75.2851653
75.0,77.631954
72.0,75.098989
64.0,60.3143737
76.0,73.4054885
76.0,72.0658793
79.0,84.0722857
76.0,77.5463709
68.0,64.9949472
70.0,74.3331437
69.0,77.821144
68.0,73.180205
69.0,64.323601
74.0,73.954241067
70.0,73.9744618
75.0,74.4512928
69.0,66.4809856
68.0,65.949498
66.0,63.8487418
63.0,68.6496377
79.0,85.8964834
63.0,65.226841
75.0,77.8718035
66.0,61.48162
71.0,77.6525483
70.0,71.67603
87.0,80.8636923
60.0,54.640187
69.0,62.9120154
65.0,59.91302
68.0,72.6593266
66.0,71.2579417
66.0,57.591366
67.0,62.6855383
85.0,84.909756064
68.3,77.6761666
66.7,57.929419550000006
79.5,83.995795
71.4,84.49736670000001
87.8,89.84101867999999
66.6,84.18187759999999
73.3,77.77264034
63.0,67.485821
77.5,87.303133
74.2,80.784532
82.7,87.17381173
76.0,84.909265
78.1,76.51194253
77.2,89.0466634
76.4,89.8980614
75.5,73.59359615
77.8,86.0351302
74.5,85.37712
76.3,77.2976584895
78.8,85.54709328
84.0,83.89503744
74.8,83.02747448
78.3,84.92099892
76.6,80.78420815999999
79.2,82.92757976
81.1,89.2509525
74.4,76.23029412000001
74.0,81.986725
76.9,88.5147165
78.3,86.53035589999999
79.5,83.6903615
61.3,50.11666579999999
64.4,80.5774154
66.7,79.0329448
79.5,83.2507911
76.3,84.11193156
76.7,87.0172751
65.7,79.284987
69.2,83.3012714
64.0,67.883472
81.3,89.33912459999999
84.6,91.067459
76.4,86.72548660000001
78.5,85.617714
59.5,79.8850755
79.5,89.843716
87.5,86.991407
68.1,79.2401948
80.2,84.34490672
76.3,88.206766
66.5,78.5854805
73.7,90.45406030000001
74.0,85.91542
79.2,84.40140184
64.8,67.5125157
71.9,88.33358000000001
81.1,85.76415091
80.0,80.5920569
70.0,78.848077
75.9,87.80334710000001
78.4,86.883232
68.5,76.64623965
76.0,76.30344096
78.4,82.3627434
71.0,74.421904
77.7,79.82579222
72.4,78.46274910000001
72.4,74.59977008
68.2,78.1696666
70.3,72.46158783999999
69.0,63.4588585
70.4,75.01535816
73.8,79.46131919999999
68.8,80.2870972
65.7,76.6214873
70.5,64.78709475
77.9,80.75290499
76.7,80.92280467
69.2,64.62892480000001
79.9,84.90737990000001
75.9,78.51043732000001
82.3,79.98990855
79.0,79.85298294
75.5,84.32943614999999
71.1,79.4278538
76.4,74.86687902
75.5,73.9716214
70.7,72.98213631
79.4,89.32084160000001
78.7,85.13690756
78.5,84.7153113
78.2,91.4596463
75.4,84.5106856
79.5,81.18554525
83.9,90.38980943
86.7,85.685708525
84.0,85.0015962
69.2,73.98011388
73.3,80.96356016
67.6,63.53727221999999
71.1,74.45515132999999
79.2,86.37569908
71.7,69.54890675
85.7,86.469440399
87.2,83.06380232000001
75.4,82.70490198
80.6,81.798393128
67.5,72.7906397
71.6,77.0820141
80.3,84.13120823
75.5,82.62897315000001
74.3,77.35506674999999
73.9,78.26288963
75.6,72.20072766
78.6,88.595168
76.6,83.59546671999999
72.4,78.18687844
74.3,81.67829986999999
71.4,84.84713500000001
81.4,80.92186645000001
73.1,73.050173121
78.7,89.08805240000001
81.9,82.53085053000001
80.6,82.16462448
82.0,85.026887
78.9,87.960904
71.0,81.18854400000001
72.0,70.3727108
77.5,84.92600735
74.4,87.74109480000001
81.0,80.82901722
81.8,82.397063468
88.6,89.531280666
70.9,83.1453221
76.8,88.6119435
71.5,76.45962685
79.5,82.2562211
72.1,84.5031094
71.6,80.04802416
67.8,70.26963882
71.8,64.6736022
80.1,85.1386004
78.5,80.5691269
66.1,66.52429156
81.7,82.06130387
76.0,82.8034906
70.3,75.3295546
72.7,83.25295510000001
72.0,73.0449477
84.7,90.0209119
72.5,78.53680565
68.0,59.014264
78.6,81.62801067999999
66.7,85.0050848
72.0,60.389789
76.2,81.13706386
71.6,69.72727341999999
69.5,81.1472005
68.3,68.774090845
65.3,67.183992605
67.5,58.37285
75.0,77.4465895
71.4,79.13739512000001
85.1,85.429075828
81.0,83.0752623
77.5,79.7619684
69.5,76.1241352
84.8,90.55557112
79.6,88.19617889999999
79.7,82.93647884
70.8,77.36120244
74.7,82.04226622
66.9,63.734034890000004
70.9,84.7576143
79.2,86.2045148
73.1,85.4937298
81.8,88.9155992
78.1,78.72295091
76.8,87.8563104
76.5,85.0049445
67.5,78.7720285
81.5,84.69010975
78.3,85.71985909
74.4,81.3856885
69.7,79.1996953
76.1,83.11959995999999
71.5,86.89325
75.2,89.23571480000001
66.8,76.6021504
71.0,77.533394
67.5,76.83780300000001
71.6,80.05112244
79.3,83.97023845
73.9,81.68345396000001
68.0,58.638045
69.9,77.70490936
67.2,73.93686512000001
78.2,83.9755518
78.1,75.63844019
72.8,61.8889614
66.9,70.8958841
76.2,80.42805012000001
70.1,74.95145755
65.4,61.5959786
65.1,59.300397069999995
72.8,66.74934388
72.3,75.27036206
72.9,73.757308186
72.0,75.507312
69.7,80.3325264
90.1,89.0962265
67.3,76.8948151
71.9,73.75773816600001
67.4,73.07536358
78.1,79.81769923399999
66.8,75.6545562
72.3,73.921245805
66.5,68.44753717
74.6,84.9263462
74.3,80.97635104
66.1,61.109556239999996
66.7,63.38209699
73.7,83.5431153
75.8,72.54671992
82.2,88.4650635
77.6,79.409663704
79.7,85.63234778
79.1,84.43427294
74.7,77.80030123
72.6,76.2781425
68.9,75.04898047
72.3,88.15829855
72.5,70.70908145
69.2,72.68507494
71.2,67.50850464
71.6,66.88441811999999
70.5,80.09852525
82.0,86.9326563
67.4,69.21062064
67.2,77.11573440000001
70.5,66.3835273
76.2,83.77008622
67.2,66.80980170400001
78.6,81.7679572
79.9,86.37393353
76.2,78.28893758000001
80.5,86.04627775
67.6,77.8643616
68.5,78.0116425
54.2,46.78885820000001
61.1,65.44144347
67.4,66.598808496
67.6,68.88369702
53.0,47.286896
69.0,75.5010734
58.3,49.7224108
70.7,72.69563236
66.7,68.7737213
59.3,56.764934
71.3,83.2131342
70.8,76.37228684
85.1,86.011719007
56.8,62.926701279999996
67.4,77.01419720000001
81.3,86.53173785
72.6,83.3477126
73.8,84.4318012
79.1,79.559049717
15.0992470910335,15.55676285629702
14.3408624229979,17.98615959342911
13.9657768651609,13.63345625523619
13.7467488021903,14.173341654072573
14.3901437371663,22.149018078028725
14.6392881587953,39.179804192333975
12.97,11.919762889000001
13.6536618754278,13.57171197577003
13.3004791238877,14.305331580354297
12.9883641341547,12.906944295340189
12.8870636550308,15.02266044825462
12.8432580424367,16.56519014113622
14.89,15.331738628
15.2689938398357,22.57127879301845
13.5906913073238,22.66066778918554
14.2778918548939,17.090133838124565
13.99,21.18498529
13.0650239561944,17.885807120123218
17.3114305270363,21.69548989253938
13.1170431211499,11.444022988706369
14.4804928131417,13.97292906303903
15.12,20.435587876
15.1074606433949,21.015728539288123
13.0239561943874,20.267506090691302
13.12,13.2319051568
13.741273100616,20.745574941683763
14.6365503080082,23.11513102669403
14.3080082135524,22.11219288069819
12.993839835729,14.312457873922018
14.7433264887064,13.720945935523648
17.8891170431212,26.97486288911709
14.62,23.20588024
15.3045859000684,21.647173352498243
14.5954825462012,20.73867637556465
13.1800136892539,20.827869921834324
19.5674195756331,23.92391474216287
19.3675564681725,29.20651682135525
14.15,22.50733035
19.2963723477071,32.54014126009587
17.7,25.9653889
15.3894592744695,19.645777388227202
18.3408624229979,36.3794839568788
15.01,21.232659484
17.2566735112936,24.202268023819265
18.03,25.666833510000004
18.1957563312799,25.738803935523567
17.0814510609172,26.894952555783732
18.6255989048597,19.844505662902137
15.6413415468857,14.480797709650929
18.4010951403149,21.159460372416202
17.8781656399726,25.956543933264868
20.0191649555099,27.77959818891168
18.8884325804244,36.215639880903524
17.2073921971253,22.773891593839878
17.2292950034223,24.89424385592059
15.564681724846,24.814655160164275
18.0506502395619,23.394914357973946
18.7542778918549,24.17895666858317
17.7905544147844,26.189564446611914
16.993839835729,19.350820133880948
16.4380561259411,22.627778290554378
19.419575633128,28.758242963039024
20.145106091718,21.765129486036958
15.3347022587269,16.832963926899385
19.4715947980835,24.88005578911704
16.6872005475702,20.951707879808392
17.2347707049966,24.01943761375772
14.3764544832307,21.789070522929535
20.9445585215606,30.249621162217686
16.3093771389459,22.004765149897306
19.129363449692,21.423757238193026
20.1423682409309,23.17457307371666
17.2922655715264,17.24653133093913
19.17,21.436038143
17.7987679671458,22.72794440349077
18.217659137577,20.664096145790555
17.6481861738535,17.474250277330572
19.2908966461328,24.050727943531843
17.160848733744,27.371217884325795
16.3805612594114,24.632519486653017
17.6454483230664,20.38240119609857
19.337440109514,21.786502106639254
18.7542778918549,26.796661593976737
17.7084188911704,24.92371983572892
15.6906228610541,25.350145859685178
18.2039698836413,23.432084292402422
19.0225872689938,27.061156919917824
15.9863107460643,20.89931194592741
13.1909650924025,24.035502913757735
17.85,24.814405755000003
20.1122518822724,23.972134784599575
16.9856262833676,24.349091897330638
18.4640657084189,23.004206505954834
18.2943189596167,23.054783438740586
19.564681724846,26.430719774127315
19.7563312799452,25.289333367556424
20.44,29.32231248
19.3018480492813,24.16451795462011
14.9924709103354,20.542817834154704
18.8884325804244,28.46945410814514
16.4462696783025,25.087311323750825
21.1690622861054,28.41855367419575
20.02,22.297881636
20.0903490759754,24.851070857494907
20.4298425735797,27.306382700205297
19.0910335386721,31.246470683778192
20.3394934976044,23.156085324435338
19.5701574264203,26.928943522518864
20.29,23.959625557
18.2231348391513,22.137348770020566
17.7768651608487,25.186731283709754
19.62765229295,28.62194225051331
18.3463381245722,24.922607278439415
19.4086242299795,23.629581014373752
17.741273100616,22.68733386735111
17.4647501711157,21.603717154141023
15.7262149212868,29.139343132443543
17.8507871321013,22.44033085776865
18.0752908966461,21.745501939493465
17.6481861738535,26.326193041752198
19.9726214921287,28.623092823408644
17.2785763175907,25.9298443928816
20.6488706365503,23.659758722381923
18.9541409993155,28.17427385215602
18.9103353867214,30.24576445174536
20.9883641341547,35.55080234633814
18.4996577686516,17.400764631622167
16.8104038329911,24.790479657700203
19.4469541409993,30.60364999931552
19.1211498973306,25.20951456468173
18.2778918548939,23.583704778234075
20.57,25.124180311
19.02,27.492128148
15.3182751540041,14.557721190841882
17.4702258726899,22.860761336960948
20.2956878850103,30.25489763655034
19.460643394935,23.223004620328567
19.0718685831622,21.621415866735095
19.4715947980835,28.738662235455163
19.4168377823409,28.173849686653014
19.1019849418207,25.967318081998663
15.047227926078,19.203692659958904
17.7111567419576,28.29303188158799
18.6009582477755,22.404181738398364
18.78,26.937375686
17.7659137577002,27.870761277207386
17.9986310746064,25.293833404106742
17.7221081451061,22.950831236618765
18.4804928131417,26.16756599794663
18.6913073237509,19.545947973442892
17.0047912388775,21.64682694332651
16.3887748117728,23.36318858117732
20.3887748117728,28.623130613963085
17.8836413415469,27.648867946611926
19.378507871321,29.26138687953455
17.9411362080767,24.09595160431215
17.7768651608487,27.09315311019846
13.9356605065024,15.152918346687205
20.3860369609856,19.656783783244325
18.0561259411362,28.29493060369609
18.5735797399042,23.518553168309403
20.1259411362081,31.623454586584558
18.0835044490075,22.529132036960956
19.0800821355236,30.167882677618053
22.9568788501027,25.819444269815225
22.8008213552361,38.03810114579051
23.01,30.337367735
18.9897330595483,28.87763615811093
16.2819986310746,20.944599118891166
17.6810403832991,21.634394114852828
23.1348391512663,38.64641596577691
21.3853524982888,28.08755401772754
21.1909650924025,25.117453429158147
18.0999315537303,25.237415306639267
24.3367556468173,28.49470350102674
15.23,22.067693933
18.0561259411362,24.10333601916495
20.2245037645448,23.08462848856944
16.0958247775496,26.97516541273098
17.2484599589322,26.65352049897327
22.0588637919233,31.021085286789834
12.8678986995209,15.834086449760463
18.6721423682409,23.372789332511946
16.9253935660507,24.143577495277256
17.9958932238193,29.50950009650924
17.4209445585216,27.4148206960986
19.315537303217,23.914985271731716
13.6810403832991,12.654290289253925
24.72,35.035111
20.539356605065,32.16835627789183
13.87,22.53556391
19.5811088295688,33.63634231416839
20.8432580424367,25.23332159055443
14.73,18.628017371
21.1800136892539,24.723950184394216
16.993839835729,28.06181304722797
19.8685831622177,27.341111950308047
15.6522929500342,19.89458607885008
22.6557152635181,24.849602239014338
21.4182067077344,29.51022607303214
14.65,14.862063703
22.2231348391513,26.601835984941854
19.8795345653662,18.455546752772086
22.2422997946612,33.612930082135534
23.7207392197125,31.537012394250485
25.4236824093087,31.236772174401104
14.9158110882957,21.111405816632455
21.1143052703628,28.459210564271082
20.0492813141684,26.241322642505157
24.35,28.377605425000002
19.07,27.12088626
14.2724161533196,16.590397168240887
17.9137577002053,21.439488296098524
24.1697467488022,28.78280462936346
24.104038329911,31.174598226009564
16.8,25.21215892
13.5879534565366,12.660866948528387
19.1321013004791,29.688081174537963
12.8049281314168,17.135701521560538
14.32,15.474289864
21.3086926762491,30.542171050650197
18.92,24.097616968
18.06,14.930228091999998
15.2306639288159,15.27986571768106
25.3278576317591,34.646173330595516
14.45,17.4461674
22.59,32.14607742
25.3963039014374,33.47671340000003
22.1081451060917,32.88138953661874
18.2231348391513,23.206291963039046
15.8685831622177,22.258964930184845
24.2381930184805,26.221586102464073
17.1553730321697,22.00054752429838
13.4,17.748814600000003
24.9363449691992,34.7326512977413
18.943189596167,27.436949422518815
18.8993839835729,25.50525126078029
16.580424366872,19.13287917111567
22.25,32.1614195
13.864476386037,18.15386703080086
13.92,22.288406104
13.0376454483231,14.885645651471629
19.5975359342916,28.625980293634516
17.7303216974675,28.064864290896658
20.6652977412731,30.316391776180698
16.062970568104,23.135871126762453
18.9103353867214,23.09832049144419
16.7583846680356,20.64292930917181
13.4948665297741,22.763978211498948
15.0417522245038,22.802681141683813
23.4113620807666,30.70893847570158
22.6064339493498,26.760053700479162
15.6933607118412,23.90757318138261
24.5065023956194,24.50067667576656
13.8973305954825,14.31098319373712
18.7268993839836,20.732133800000028
18.466803559206,27.29139742819984
19.1156741957563,29.440671282683063
14.4065708418891,18.830614756468155
12.9856262833676,14.892639775770064
16.7364818617385,19.188632041683743
18.7323750855578,23.85398215400407
22.1848049281314,30.314135854209425
22.3928815879535,27.41151643271736
23.48,31.43584284
18.3956194387406,23.36584537782342
23.7344284736482,30.674436604791254
20.8240930869268,34.177320444900786
18.7132101300479,31.00997321013004
19.5044490075291,26.025065723613974
23.2799452429843,32.777249821355284
16.2,25.10899594
16.5749486652977,20.152611819301807
22.0533880903491,35.465939462012344
18.0588637919233,17.392355313894555
18.6420260095825,30.832282800136916
20.9774127310062,31.285453919917906
24.03,24.157810782600002
18.58,24.686289851999998
18.1683778234086,31.200038123203264
13.7385352498289,13.151912615537318
17.1143052703628,23.257880443805647
19.7946611909651,32.0886960882957
18.0999315537303,19.054723984674858
20.8323066392882,32.74159471321017
17.119780971937,24.82093185215603
20.7282683093771,29.589327346064298
18.4640657084189,24.182270493429165
19.19,17.359999812
19.4305270362765,26.401414115331942
20.0793976728268,25.13984740349073
18.3874058863792,31.125457399726223
25.160848733744,27.90272244360026
19.8056125941136,23.557851506707713
15.8357289527721,19.561309438603722
24.4626967830253,26.137842684873352
17.138945927447,27.47123187919238
17.2566735112936,25.028916154004072
16.1423682409309,25.068562531827546
17.4428473648186,23.42799826242298
19.8193018480493,25.25651565852158
15.6714579055441,22.08897656303897
20.4052019164956,32.716751118069865
18.362765229295,26.536122778918546
19.3100616016427,25.593022450718678
20.0383299110199,26.433969482546253
17.574264202601,24.478699804106817
20.8377823408624,26.146339573100594
18.67,27.74023956
19.5044490075291,24.717498139698847
18.0862422997947,23.862000321971294
19.6659822039699,26.232731914031504
16.3504449007529,26.912767639972614
14.4750171115674,19.228796526762473
15.2553045859001,22.87493458555787
19.088295687885,26.58723802895276
19.9890485968515,25.991603897672857
18.8637919233402,23.26179382203972
16.3394934976044,22.164894346475037
20.3258042436687,33.26133011772757
20.52,26.204435408000002
19.6030116358658,24.451466330390097
18.62,23.448477214
19.3921971252567,24.85586420616019
19.1649555099247,24.18982928678986
20.9856262833676,27.814169271047273
20.45,27.873140035
19.67,28.606344845000002
19.9863107460643,30.562111270362728
20.788501026694,29.35277903880899
20.7091033538672,30.93073246064338
19.4770704996578,27.152886759890517
20.3422313483915,22.778728833264875
23.62,27.423442894
18.44,22.295119248000002
22.28,28.480052896
18.5188227241615,26.534992432443495
13.0403832991102,17.739354472621493
17.5441478439425,24.321701305544146
19.3429158110883,30.515793642710477
16.8651608487337,23.56895528692672
19.7125256673511,34.8795339609856
18.321697467488,28.19335404380559
18.6173853524983,23.078918296030125
19.7782340862423,34.32994120123203
20.0355920602327,22.782499108692658
18.2751540041068,24.455926517248482
19.8740588637919,29.050717320328516
19.8932238193018,24.535794281724797
18.6201232032854,24.044313378028725
19.2142368240931,22.528108865639986
18.2559890485969,23.52711114305275
17.4072553045859,22.865048235865842
21.0622861054073,35.92760241683783
18.0451745379877,26.142690798767987
17.138945927447,25.776310794661235
11.5893223819302,12.681686007761822
17.0102669404517,23.500337013962994
17.7056810403833,26.506654810198498
21.24,26.49940358
20.03,28.503397375000002
17.2210814510609,25.662092672073904
14.58,20.348251186
19.7946611909651,31.078363527720747
17.7686516084873,34.667711892539316
19.8439425051335,20.8332873815873
17.0513347022587,22.144967586036934
18.7077344284737,24.292462184120517
18.5845311430527,21.50907987679671
20.0547570157426,27.416940797809676
18.009582477755,26.352899291581146
22.3709787816564,34.02854038056126
17.6509240246407,22.095388552156102
18.9158110882957,26.854288977823423
20.6872005475702,32.511686764544876
20.0109514031485,24.43126642792605
21.05,22.0302632233
17.5715263518138,22.86917920396986
17.1279945242984,21.603481449555076
15.8576317590691,23.961338233401747
16.6488706365503,25.197241742094448
19.772758384668,27.138278207665945
16.46,19.856033906
19.6331279945243,26.73465382826831
16.96,25.01490242
15.4387405886379,21.8556672015058
18.403832991102,24.360131661875442
16.9883641341547,25.98174825119782
19.5071868583162,22.880939071252545
18.5023956194387,23.636898112936308
16.2737850787132,24.62604445242983
16.2956878850103,22.895481700205373
16.9390828199863,28.730628062628327
16.8898015058179,25.726306690622827
18.21,23.41239374
17.85,25.40874717
15.1129363449692,23.338370940451746
16.082135523614,24.82363725462016
16.6324435318275,25.6195971868583
17.7440109514031,27.718415456536572
16.1314168377823,19.015362488500987
16.4791238877481,23.86997250533879
15.5975359342916,18.22093703223821
17.4811772758385,24.71326516960989
17.5058179329227,26.299171585489436
18.2340862422998,23.254016758110886
16.8432580424367,25.24589209034909
18.0780287474333,21.778829745379912
17.7357973990418,27.816758209445634
18.0287474332649,24.263328813963053
14.9979466119097,24.33503068788506
19.8740588637919,24.271016311156718
18.280629705681,24.701781315879494
17.7248459958932,23.799613293018457
18.0396988364134,21.22636503388089
19.5865845311431,28.14024129835734
19.9507186858316,21.728117373100595
19.5592060232717,25.33651508692673
19.6988364134155,26.596456605065054
17.782340862423,22.801820994045173
19.5126625598905,27.703346330595497
19.1622176591376,28.549694749486676
17.2758384668036,25.497766836413454
17.3196440793977,26.864835794661218
16.4544832306639,23.68568753456534
20.3449691991786,25.79986644558517
17.5523613963039,28.319615872689937
16.5557837097878,23.65922092156056
17.7303216974675,26.423685165571538
18.9623545516769,25.194168953456504
20.4106776180698,29.743525004106765
18.39,25.850583446
18.5516769336071,24.38395740451744
20.0246406570842,23.97017298418892
20.1095140314853,21.57704560711843
18.4613278576318,23.083365088021942
16.1642710472279,20.960804354825434
19.0006844626968,24.88961733264889
16.684462696783,18.6416223013689
17.2785763175907,22.91959620848735
18.4312114989733,25.62314089219712
18.6310746064339,23.768551890485917
20.933607118412,30.602190301848
15.2224503764545,21.63791456913075
17.5249828884326,29.96758981656402
20.8514715947981,25.193917663107477
20.9774127310062,25.387789752361435
18.86,24.067951818
18.5379876796715,25.512271635318314
20.9445585215606,28.133966644969224
20.6406570841889,31.75725114579054
16.3915126625599,24.45761630020535
19.5208761122519,28.086661638603715
19.8165639972622,24.37424988754283
18.2340862422998,18.355568180205342
17.700205338809,21.101551229979428
19.9425051334702,28.798834626283337
20.4490075290897,26.173042223477108
17.6618754277892,23.69868014305272
20.3093771389459,29.358848945242958
18.1683778234086,25.977569176591352
20.2847364818617,25.423407990417484
15.9069130732375,18.560208040520184
17.9137577002053,20.258367808008174
19.1403148528405,23.38754698275152
19.1403148528405,22.629670163586564
18.5242984257358,27.92186342299795
20.3915126625599,22.703420495140325
19.9644079397673,32.86379692470912
19.28,24.68596428
17.07871321013,26.18253409514027
16.7857631759069,24.86817348254619
16.3039014373717,14.607197906570878
17.4592744695414,24.328137903969875
15.7535934291581,23.186120317864464
15.9671457905544,25.129627710472263
18.0780287474333,23.043587388090387
18.7268993839836,25.44324745995896
20.0027378507871,20.896525982477723
16.2956878850103,23.44122980698155
18.880219028063,31.433715229295032
15.1731690622861,23.361463431211494
16.0958247775496,23.455910850444877
17.91,25.009700299000002
18.757015742642,31.013311746748776
16.7282683093771,25.68253094866526
15.605749486653,28.613724275154027
17.0513347022587,19.009101268377798
15.6741957563313,25.880952031485304
18.1163586584531,15.004243020396972
17.1334702258727,21.214032110882968
17.0376454483231,21.38306493422317
18.1409993155373,25.80690602067077
14.2477754962355,21.717587537987725
13.4784394250513,18.553035598562595
15.6988364134155,24.44254225393569
12.6570841889117,12.454372646981515
16.73,26.17868026
16.1779603011636,23.61871257255306
18.5379876796715,24.92100779671462
18.2231348391513,23.60319712580428
13.55,16.511747810000003
15.9808350444901,16.724856868364157
16.8596851471595,27.679278026694064
13.9411362080767,21.540253201916535
17.7221081451061,24.084958760095834
18.5571526351814,23.66035250472281
14.5407255304586,18.954116942505145
15.7809719370294,25.54547909719367
17.7275838466804,25.271669381245765
17.0376454483231,22.461971744969233
15.0800821355236,29.707131420944542
15.7152635181383,25.280597156057535
14.9267624914442,18.87732083716631
19.6577686516085,31.316926152635194
17.5085557837098,23.882051052566744
19.3921971252567,19.901578751416864
20.3887748117728,30.703031170431252
17.8891170431212,24.038413091170483
20.6050650239562,30.342394274469548
18.6228610540726,20.44826975578376
16.6789869952088,19.94048839219716
16.9445585215606,22.064122032443557
15.4770704996578,22.045149022587303
18.0479123887748,25.530524811978086
16.8651608487337,25.50456591129359
19.8685831622177,25.274456053388132
20.8049281314168,36.16797374948662
20.0657084188912,27.28765164476389
13.7303216974675,15.938800273169075
15.3347022587269,17.490628942505133
15.8795345653662,23.476529655715275
19.27446954141,24.978801616016433
14.4558521560575,19.508477614989737
15.1457905544148,19.070465727720755
13.7987679671458,21.704919519712533
14.4996577686516,10.649935382203962
17.8042436687201,23.892924426762537
16.807665982204,22.37511661416841
19.6741957563313,23.761565737987702
16.621492128679,24.10813354277893
14.5023956194387,21.041082676385997
16.35318275154,21.824259606570802
20.1724845995893,25.582760257084168
16.9281314168378,25.652583293634514
18.1218343600274,24.258308249692014
16.7994524298426,20.38561400136895
16.3613963039014,21.919705679055404
18.4339493497604,31.847518086926726
17.18,29.23446912
12.3668720054757,15.446056408487337
16.4271047227926,23.60921896221765
20.4271047227926,25.680693525667344
17.7522245037645,28.843451670773398
16.6379192334018,20.94819148569475
16.5420944558522,25.431121190965136
18.0944558521561,22.0743898447639
19.937029431896,22.076467781382654
16.517453798768,26.442118349076008
16.0027378507871,19.17756003312796
17.2265571526352,16.05889295660508
13.09787816564,16.645641859137605
14.8446269678303,26.622312589322426
21.9164955509925,26.203548947843974
22.7378507871321,41.36403842436687
18.0150581793292,23.724212760711815
16.6707734428474,21.316202971937063
18.9869952087611,28.698204384668017
17.06,22.845206846
17.7166324435318,24.321094499794633
12.829568788501,20.02156848172482
16.6132785763176,21.53587527467489
17.5277207392197,28.323040885010254
15.6714579055441,21.352128458726853
19.4004106776181,23.113415906365535
20.3504449007529,29.382887449691985
18.6283367556468,23.89808232238191
19.6386036960986,25.93005862833679
16.9719370294319,21.93212574243669
19.8275154004107,21.237457451437393
19.13,31.24554321
17.6810403832991,30.529909874058852
18.3107460643395,21.343712425188233
17.1526351813826,19.69341542340861
20.0684462696783,29.277341422655716
17.9411362080767,21.86907943244357
19.05,28.503876
16.24,16.824924843999998
16.1806981519507,22.76641780862421
20.5968514715948,26.381185274264205
15.4387405886379,22.280922774811753
16.4216290212183,27.63490604106772
16.25,31.79296275
16.3230663928816,20.48217984462698
18.21,25.802909012
13.5578370978782,23.24614729295007
17.5468856947296,23.8371325047912
17.2347707049966,26.14427321211501
17.7741273100616,27.31934213963039
19.8083504449008,23.325991638193067
17.1,26.658373100000002
16.6023271731691,27.011716739904212
15.9698836413415,24.66045705674191
17.2950034223135,13.701675111156757
17.1279945242984,24.758260474674856
19.8412046543463,25.992967913073198
16.8624229979466,24.39713985420943
19.3511293634497,20.38558581811089
17.429158110883,21.33633185071873
14.1875427789186,22.40187557837103
12.9555099247091,20.34818017077344
13.7741273100616,20.165953493223817
12.9691991786448,13.445895488911741
12.8596851471595,12.255365562833695
19.2498288843258,25.05796329753593
17.3141683778234,23.856870304722783
17.1937029431896,18.462074303162222
13.0349075975359,23.89192193223816
17.1060917180014,24.2378111088296
12.4818617385353,10.172893512799504
17.3963039014374,19.56271315256676
17.7796030116359,24.472397884736516
16.2710472279261,26.077240127310084
9.42368240930869,10.49841742993155
9.90280629705681,10.631439830527036
13.4620123203285,17.96623645462008
10.0424366872005,15.780039669746703
10.98,11.79781706
19.4770704996578,25.229781269678334
14.072553045859,16.32669597043121
11.4798083504449,17.609910571252566
9.9958932238193,13.65585127720739
10.1519507186858,13.164565454414753
15.7262149212868,19.46627081834361
12.684462696783,13.110115952635155
9.84531143052704,12.292857334428478
9.46748802190281,12.959543084941824
16.3230663928816,21.254549204106787
13.3607118412047,17.227201846817294
9.77138945927447,7.591149007802875
15.3757700205339,22.988752517659158
15.2388774811773,18.789741166872027
10.7953456536619,15.425437238056151
11.1457905544148,12.267531064640673
14.5544147843943,25.096850798768017
15.0800821355236,17.778076681108814
11.0362765229295,10.970794433497604
11.8275154004107,14.489951870841912
9.86,14.586317628
15.7152635181383,23.698220612525706
13.9466119096509,17.529185421560552
18.0698151950719,24.11946132710475
13.0650239561944,14.68217700958249
13.0595482546201,21.353245034907577
9.77686516084873,12.31923653114305
10.5242984257358,18.79212006023272
11.2388774811773,14.924877410951428
18.6365503080082,27.959209755646803
10.3271731690623,10.860901660944572
18.6776180698152,24.458653160369614
9.25119780971937,11.293382440862423
14.4120465434634,19.717762333675584
10.7104722792608,13.610415864271067
15.151266255989,19.196446672552998
13.7248459958932,20.252687839630365
16.1232032854209,22.58075636652973
10.90212183436,13.559903370636524
15.5290896646133,21.65960719233404
9.48939082819986,7.693543826146471
12.5776865160849,13.390598929028089
15.958932238193,21.81801355359341
18.6365503080082,26.809306418891154
14.6748802190281,23.46986171498977
10.611909650924,11.778022966036936
9.165297,10.9293284087982
13.62788,21.15343085256
10.793862,17.078737957703
14.167351,18.0887509955812
8.211955,16.2280716193535
7.957449,11.7634770534265
16.157198,19.965928522111
6.975017,14.639124058399101
11.33858,27.4758393063
8.48323,16.42518472922
6.927903,14.0592622288658
17.526123,26.021157456715997
7.253593,9.21066841408991
13.121492,19.122809777724
14.167351,19.0881532746549
6.86767,8.0504157118645
9.342687,12.5818410318142
5.487793,10.7879434149628
7.670431,9.3489528120273
7.092174,8.916315419772
17.603239,23.602513780878297
14.602099,18.4599182379972
5.548482,12.1526026507426
