age,female_ds002424,female_HBN,female_ABCD,female_QTAB,female_PING,female_ADHD200,female_PNC,female_ABIDE II,female_ds000119,female_ABIDE I,female_BRAINMINT,female_SLIM,female_QTIM,female_Beijing,female_AOMIC-PIOP2,female_ds000202,female_AOMIC-PIOP1,female_AOMIC-ID1000,female_CoRR,female_HCP,female_FCON1000,female_ds000171,female_TOP,female_SCZ-Z,female_NIMH,female_NKI-RS,female_MPI-LEMON,female_ds003592,female_ds004302,female_ds000222,female_SALD,female_IXI,female_DLBS,female_Cam-CAN,female_StrokeMRI,female_PPMI,female_UKBB,female_Tao-Wu,female_ds000245,female_OASIS3,female_Demgen,female_NEUROCON,female_MIRIAD,female_ds004392,female_AIBL,female_ANM,female_ADNI,male_ds002424,male_HBN,male_ABCD,male_QTAB,male_PING,male_ADHD200,male_PNC,male_ABIDE II,male_ds000119,male_ABIDE I,male_BRAINMINT,male_SLIM,male_QTIM,male_Beijing,male_AOMIC-PIOP2,male_ds000202,male_AOMIC-PIOP1,male_AOMIC-ID1000,male_CoRR,male_HCP,male_FCON1000,male_ds000171,male_TOP,male_SCZ-Z,male_NIMH,male_NKI-RS,male_MPI-LEMON,male_ds003592,male_ds004302,male_ds000222,male_SALD,male_IXI,male_DLBS,male_Cam-CAN,male_StrokeMRI,male_PPMI,male_UKBB,male_Tao-Wu,male_ds000245,male_OASIS3,male_Demgen,male_NEUROCON,male_MIRIAD,male_ds004392,male_AIBL,male_ANM,male_ADNI
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.001594048884165781,0.001594048884165781,0.009298618490967057,0.010892667375132838,0.011158342189160468,0.01354941551540914,0.01354941551540914,0.01354941551540914,0.01354941551540914,0.01354941551540914,0.01381509032943677,0.01461211477151966,0.015409139213602551,0.01647183846971307,0.018597236981934114,0.019394261424017,0.019394261424017,0.019394261424017,0.019394261424017,0.019659936238044632,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.001594048884165781,0.001594048884165781,0.002391073326248672,0.002391073326248672,0.011424017003188097,0.014346439957492029,0.01487778958554729,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.017800212539851222,0.017800212539851222,0.018331562167906483,0.018597236981934114,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.020722635494155154,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.007438894792773645,0.008235919234856535,0.008767268862911796,0.011955366631243358,0.011955366631243358,0.011955366631243358,0.011955366631243358,0.011955366631243358,0.013018065887353878,0.01514346439957492,0.016206163655685443,0.018065887353878853,0.019394261424017,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020456960680127523,0.020456960680127523,0.020456960680127523,0.020456960680127523,0.020456960680127523,0.020456960680127523,0.020456960680127523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0010626992561105207,0.001328374070138151,0.010095642933049946,0.012221041445270989,0.012752391073326248,0.01381509032943677,0.01381509032943677,0.01381509032943677,0.01461211477151966,0.01461211477151966,0.01567481402763018,0.016206163655685443,0.01647183846971307,0.01726886291179596,0.018331562167906483,0.019128586609989374,0.019394261424017,0.019394261424017,0.019394261424017,0.019394261424017,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.008501594048884165,0.009298618490967057,0.009829968119022316,0.011955366631243358,0.011955366631243358,0.011955366631243358,0.01248671625929862,0.01248671625929862,0.01514346439957492,0.01567481402763018,0.016206163655685443,0.01726886291179596,0.019394261424017,0.019659936238044632,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.028692879914984058,0.028692879914984058,0.028692879914984058,0.028692879914984058,0.028692879914984058,0.028692879914984058,0.028692879914984058,0.028692879914984058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0021253985122210413,0.0021253985122210413,0.002391073326248672,0.002391073326248672,0.009829968119022316,0.01381509032943677,0.01381509032943677,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01726886291179596,0.01753453772582359,0.019128586609989374,0.019394261424017,0.019659936238044632,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.020456960680127523,0.020722635494155154,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.001328374070138151,0.005579171094580234,0.006376195536663124,0.006376195536663124,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.009032943676939426,0.010361317747077577,0.010892667375132838,0.012752391073326248,0.01487778958554729,0.016206163655685443,0.021253985122210415,0.021253985122210415,0.021253985122210415,0.023379383634431455,0.023910733262486716,0.024176408076514347,0.024176408076514347,0.024176408076514347,0.024176408076514347,0.024176408076514347,0.024176408076514347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.006110520722635494,0.009298618490967057,0.009298618490967057,0.009829968119022316,0.009829968119022316,0.009829968119022316,0.009829968119022316,0.009829968119022316,0.010095642933049946,0.011158342189160468,0.011424017003188097,0.012752391073326248,0.013283740701381509,0.01381509032943677,0.0167375132837407,0.0167375132837407,0.0167375132837407,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.004782146652497344,0.005313496280552604,0.005844845908607864,0.0071732199787460146,0.0071732199787460146,0.0071732199787460146,0.007438894792773645,0.007438894792773645,0.008767268862911796,0.009032943676939426,0.009564293304994687,0.011158342189160468,0.013018065887353878,0.013283740701381509,0.03134962805526036,0.03134962805526036,0.03134962805526036,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0021253985122210413,0.0021253985122210413,0.005579171094580234,0.007438894792773645,0.0077045696068012755,0.008235919234856535,0.008235919234856535,0.008235919234856535,0.008501594048884165,0.008501594048884165,0.009032943676939426,0.009829968119022316,0.010361317747077577,0.012221041445270989,0.012221041445270989,0.01354941551540914,0.0281615302869288,0.0281615302869288,0.0281615302869288,0.02975557917109458,0.03002125398512221,0.03002125398512221,0.03002125398512221,0.03002125398512221,0.03002125398512221,0.03002125398512221,0.03002125398512221
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.001328374070138151,0.001328374070138151,0.004250797024442083,0.006376195536663124,0.006907545164718385,0.008235919234856535,0.008235919234856535,0.008235919234856535,0.008235919234856535,0.008235919234856535,0.009829968119022316,0.010361317747077577,0.011158342189160468,0.013018065887353878,0.01461211477151966,0.015409139213602551,0.05526036131774708,0.05526036131774708,0.05526036131774708,0.0589798087141339,0.0589798087141339,0.0589798087141339,0.0589798087141339,0.0589798087141339,0.0589798087141339,0.0589798087141339,0.0589798087141339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0021253985122210413,0.0021253985122210413,0.0066418703506907545,0.009564293304994687,0.009564293304994687,0.009829968119022316,0.009829968119022316,0.009829968119022316,0.010626992561105207,0.010626992561105207,0.011424017003188097,0.01248671625929862,0.013283740701381509,0.01514346439957492,0.015409139213602551,0.01700318809776833,0.048352816153028694,0.048352816153028694,0.048352816153028694,0.052072263549415514,0.052337938363443144,0.052337938363443144,0.052337938363443144,0.052337938363443144,0.052337938363443144,0.052337938363443144,0.052337938363443144
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.0010626992561105207,0.0021253985122210413,0.0021253985122210413,0.005844845908607864,0.005844845908607864,0.007970244420828906,0.010892667375132838,0.010892667375132838,0.010892667375132838,0.010892667375132838,0.010892667375132838,0.013018065887353878,0.014346439957492029,0.015409139213602551,0.01726886291179596,0.019659936238044632,0.021519659936238045,0.08342189160467588,0.08342189160467588,0.08342189160467588,0.08421891604675877,0.08421891604675877,0.08421891604675877,0.08421891604675877,0.08421891604675877,0.08421891604675877,0.08421891604675877,0.08421891604675877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0021253985122210413,0.0021253985122210413,0.002391073326248672,0.002391073326248672,0.005047821466524973,0.008235919234856535,0.008767268862911796,0.009298618490967057,0.009298618490967057,0.009298618490967057,0.009298618490967057,0.009298618490967057,0.009829968119022316,0.010361317747077577,0.010892667375132838,0.011689691817215728,0.01248671625929862,0.014346439957492029,0.0696068012752391,0.0696068012752391,0.0696068012752391,0.0730605738575983,0.0730605738575983,0.0730605738575983,0.0730605738575983,0.0730605738575983,0.0730605738575983,0.0730605738575983,0.0730605738575983
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.004782146652497344,0.005313496280552604,0.005313496280552604,0.006907545164718385,0.006907545164718385,0.006907545164718385,0.0071732199787460146,0.0071732199787460146,0.008767268862911796,0.009564293304994687,0.010095642933049946,0.011424017003188097,0.014346439957492029,0.015940488841657812,0.11158342189160468,0.11158342189160468,0.11158342189160468,0.1145058448459086,0.1145058448459086,0.1145058448459086,0.1145058448459086,0.1145058448459086,0.1145058448459086,0.1145058448459086,0.11477151965993623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.004516471838469713,0.007438894792773645,0.007438894792773645,0.008501594048884165,0.008501594048884165,0.008501594048884165,0.008501594048884165,0.008501594048884165,0.009032943676939426,0.009829968119022316,0.010626992561105207,0.010892667375132838,0.011424017003188097,0.014346439957492029,0.09564293304994687,0.09564293304994687,0.09564293304994687,0.10122210414452709,0.10148777895855472,0.10148777895855472,0.10148777895855472,0.10148777895855472,0.10148777895855472,0.10148777895855472,0.10148777895855472
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.001328374070138151,0.001328374070138151,0.005844845908607864,0.0077045696068012755,0.008235919234856535,0.010361317747077577,0.010361317747077577,0.010361317747077577,0.010892667375132838,0.010892667375132838,0.012221041445270989,0.012752391073326248,0.01381509032943677,0.015409139213602551,0.017800212539851222,0.021519659936238045,0.1594048884165781,0.1594048884165781,0.1594048884165781,0.1636556854410202,0.16418703506907545,0.16418703506907545,0.16418703506907545,0.16418703506907545,0.16418703506907545,0.16418703506907545,0.16418703506907545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0007970244420828905,0.0007970244420828905,0.002922422954303932,0.004782146652497344,0.004782146652497344,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.005844845908607864,0.005844845908607864,0.006376195536663124,0.0071732199787460146,0.007970244420828906,0.009032943676939426,0.010361317747077577,0.013283740701381509,0.11556854410201912,0.11556854410201912,0.11556854410201912,0.11769394261424017,0.11875664187035069,0.11902231668437832,0.11902231668437832,0.11902231668437832,0.11902231668437832,0.11902231668437832,0.11902231668437832
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0010626992561105207,0.001328374070138151,0.004782146652497344,0.006376195536663124,0.0077045696068012755,0.011424017003188097,0.011424017003188097,0.011424017003188097,0.011689691817215728,0.011689691817215728,0.01248671625929862,0.01381509032943677,0.01381509032943677,0.015409139213602551,0.01700318809776833,0.018862911795961744,0.1769394261424017,0.1769394261424017,0.1769394261424017,0.18703506907545164,0.1873007438894793,0.1873007438894793,0.1873007438894793,0.1873007438894793,0.1873007438894793,0.1873007438894793,0.1875664187035069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.001328374070138151,0.005579171094580234,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0071732199787460146,0.0071732199787460146,0.0077045696068012755,0.008235919234856535,0.008767268862911796,0.010626992561105207,0.011424017003188097,0.01726886291179596,0.153028692879915,0.153028692879915,0.1532943676939426,0.15462274176408078,0.1548884165781084,0.1548884165781084,0.1548884165781084,0.1548884165781084,0.1548884165781084,0.1548884165781084,0.1548884165781084
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.0010626992561105207,0.004516471838469713,0.005313496280552604,0.005313496280552604,0.007438894792773645,0.007438894792773645,0.007438894792773645,0.007438894792773645,0.007438894792773645,0.008501594048884165,0.010095642933049946,0.011158342189160468,0.01248671625929862,0.01487778958554729,0.019128586609989374,0.19659936238044634,0.19659936238044634,0.19659936238044634,0.20270988310308183,0.20377258235919235,0.20377258235919235,0.20377258235919235,0.20377258235919235,0.20377258235919235,0.20403825717321997,0.20403825717321997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0007970244420828905,0.0007970244420828905,0.0018597236981934113,0.0018597236981934113,0.004782146652497344,0.006376195536663124,0.006376195536663124,0.006907545164718385,0.006907545164718385,0.006907545164718385,0.0077045696068012755,0.0077045696068012755,0.009298618490967057,0.010095642933049946,0.010892667375132838,0.011424017003188097,0.012221041445270989,0.015940488841657812,0.16923485653560041,0.16923485653560041,0.16923485653560041,0.17507970244420828,0.17534537725823593,0.17561105207226355,0.17561105207226355,0.17561105207226355,0.17561105207226355,0.17561105207226355,0.17561105207226355
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0007970244420828905,0.0007970244420828905,0.001328374070138151,0.001328374070138151,0.004516471838469713,0.005313496280552604,0.0066418703506907545,0.008767268862911796,0.008767268862911796,0.008767268862911796,0.008767268862911796,0.008767268862911796,0.010626992561105207,0.013018065887353878,0.0140807651434644,0.01514346439957492,0.01726886291179596,0.021785334750265676,0.2128055260361318,0.2128055260361318,0.2128055260361318,0.22130712008501593,0.22236981934112646,0.22236981934112646,0.22236981934112646,0.22236981934112646,0.22236981934112646,0.2226354941551541,0.22290116896918172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.001328374070138151,0.004250797024442083,0.004782146652497344,0.004782146652497344,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.006110520722635494,0.0066418703506907545,0.0071732199787460146,0.008767268862911796,0.010095642933049946,0.013283740701381509,0.15834218916046758,0.15834218916046758,0.15887353878852284,0.1594048884165781,0.1594048884165781,0.15993623804463336,0.15993623804463336,0.15993623804463336,0.15993623804463336,0.15993623804463336,0.16046758767268862
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.0010626992561105207,0.0010626992561105207,0.0037194473963868225,0.004250797024442083,0.004782146652497344,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.005844845908607864,0.005844845908607864,0.006907545164718385,0.008767268862911796,0.009298618490967057,0.010361317747077577,0.011424017003188097,0.016206163655685443,0.22794899043570668,0.22794899043570668,0.22794899043570668,0.23512221041445272,0.23565356004250798,0.2359192348565356,0.2359192348565356,0.23618490967056324,0.23618490967056324,0.23618490967056324,0.24681190223166843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0018597236981934113,0.0018597236981934113,0.0018597236981934113,0.0021253985122210413,0.003188097768331562,0.004782146652497344,0.005047821466524973,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.006110520722635494,0.0077045696068012755,0.008235919234856535,0.010095642933049946,0.010095642933049946,0.01354941551540914,0.16684378320935175,0.16684378320935175,0.16684378320935175,0.16976620616365568,0.17109458023379384,0.17109458023379384,0.17215727948990436,0.17242295430393198,0.17242295430393198,0.17242295430393198,0.17561105207226355
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001328374070138151,0.001328374070138151,0.002656748140276302,0.0037194473963868225,0.003985122210414453,0.005313496280552604,0.005313496280552604,0.005313496280552604,0.005313496280552604,0.005313496280552604,0.008501594048884165,0.008767268862911796,0.009564293304994687,0.010626992561105207,0.011955366631243358,0.0167375132837407,0.22555791710945802,0.22555791710945802,0.22555791710945802,0.23485653560042508,0.23618490967056324,0.2367162592986185,0.2367162592986185,0.2367162592986185,0.2367162592986185,0.23698193411264612,0.2547821466524973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.001328374070138151,0.001594048884165781,0.002922422954303932,0.003188097768331562,0.003188097768331562,0.0034537725823591925,0.0034537725823591925,0.0034537725823591925,0.0034537725823591925,0.0034537725823591925,0.004782146652497344,0.006110520722635494,0.006110520722635494,0.0077045696068012755,0.007970244420828906,0.011158342189160468,0.16923485653560041,0.16923485653560041,0.16950053134962806,0.17507970244420828,0.1758767268862912,0.1758767268862912,0.1761424017003188,0.1761424017003188,0.1761424017003188,0.1761424017003188,0.1857066950053135
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002391073326248672,0.002391073326248672,0.002922422954303932,0.002922422954303932,0.0034537725823591925,0.0034537725823591925,0.0034537725823591925,0.0071732199787460146,0.0077045696068012755,0.0077045696068012755,0.007970244420828906,0.007970244420828906,0.011689691817215728,0.01248671625929862,0.01354941551540914,0.014346439957492029,0.0167375132837407,0.022051009564293306,0.23937300743889478,0.23963868225292242,0.23963868225292242,0.2537194473963868,0.2542507970244421,0.2542507970244421,0.2542507970244421,0.2545164718384697,0.2545164718384697,0.2545164718384697,0.27683315621679067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.001594048884165781,0.001594048884165781,0.002656748140276302,0.004250797024442083,0.004250797024442083,0.005047821466524973,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.005579171094580234,0.006907545164718385,0.008235919234856535,0.008235919234856535,0.009829968119022316,0.010892667375132838,0.01487778958554729,0.17561105207226355,0.17561105207226355,0.17561105207226355,0.1787991498405951,0.18092454835281616,0.18092454835281616,0.18092454835281616,0.18092454835281616,0.18092454835281616,0.18092454835281616,0.18969181721572795
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003188097768331562,0.003188097768331562,0.0037194473963868225,0.0037194473963868225,0.003985122210414453,0.004516471838469713,0.004516471838469713,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.008235919234856535,0.011424017003188097,0.011424017003188097,0.01248671625929862,0.01487778958554729,0.018597236981934114,0.23884165781083952,0.23910733262486716,0.24017003188097769,0.2534537725823592,0.2537194473963868,0.25398512221041447,0.25690754516471836,0.25690754516471836,0.25717321997874604,0.2579702444208289,0.28002125398512223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.0010626992561105207,0.0021253985122210413,0.0021253985122210413,0.003188097768331562,0.0037194473963868225,0.0037194473963868225,0.003985122210414453,0.003985122210414453,0.003985122210414453,0.004516471838469713,0.004516471838469713,0.006110520722635494,0.0066418703506907545,0.0066418703506907545,0.008501594048884165,0.009032943676939426,0.013018065887353878,0.18464399574920298,0.18464399574920298,0.18464399574920298,0.1902231668437832,0.1920828905419766,0.1920828905419766,0.19261424017003187,0.19314558979808713,0.19314558979808713,0.19314558979808713,0.2016471838469713
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.001594048884165781,0.0018597236981934113,0.003985122210414453,0.004516471838469713,0.005047821466524973,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.0066418703506907545,0.009564293304994687,0.012221041445270989,0.01354941551540914,0.01487778958554729,0.016206163655685443,0.024176408076514347,0.26461211477151964,0.2648777895855473,0.2648777895855473,0.2731137088204038,0.2739107332624867,0.2739107332624867,0.27550478214665247,0.27577045696068014,0.27577045696068014,0.27577045696068014,0.2967587672688629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.002391073326248672,0.003188097768331562,0.003188097768331562,0.004516471838469713,0.004516471838469713,0.004516471838469713,0.004516471838469713,0.004516471838469713,0.006110520722635494,0.0077045696068012755,0.0077045696068012755,0.008767268862911796,0.010361317747077577,0.01354941551540914,0.19287991498405951,0.19314558979808713,0.19314558979808713,0.1971307120085016,0.198990435706695,0.198990435706695,0.19952178533475026,0.1997874601487779,0.1997874601487779,0.20031880977683317,0.20961742826780022
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037194473963868225,0.0037194473963868225,0.003985122210414453,0.003985122210414453,0.004782146652497344,0.005313496280552604,0.005579171094580234,0.0077045696068012755,0.0077045696068012755,0.008767268862911796,0.008767268862911796,0.009032943676939426,0.011955366631243358,0.01567481402763018,0.0167375132837407,0.017800212539851222,0.020191285866099893,0.026036131774707757,0.2770988310308183,0.2778958554729012,0.2781615302869288,0.2919766206163656,0.29277364505844844,0.29277364505844844,0.29463336875664187,0.29463336875664187,0.2956960680127524,0.2956960680127524,0.3185441020191286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.001594048884165781,0.001594048884165781,0.0018597236981934113,0.0018597236981934113,0.002656748140276302,0.0037194473963868225,0.004250797024442083,0.004782146652497344,0.004782146652497344,0.006110520722635494,0.0066418703506907545,0.006907545164718385,0.009032943676939426,0.010361317747077577,0.010892667375132838,0.012221041445270989,0.01354941551540914,0.020191285866099893,0.21625929861849097,0.21679064824654623,0.21705632306057385,0.2218384697130712,0.2244952178533475,0.22502656748140276,0.22582359192348567,0.22582359192348567,0.22662061636556854,0.22662061636556854,0.24946865037194474
